"name"	"url"	"year"	"month"	"day"	"author"
"11114"	"季后赛第一轮实力对比――奇才VS骑士"	"http//bbs.hupu.com/187281.html"	2007	4	22	"受伤的兔子"
"11115"	"季后赛第一轮实力对比――公牛VS热火"	"http//bbs.hupu.com/187545.html"	2007	4	23	"MingUnited"
"11116"	"季末大盘点系列――费城76人"	"http//bbs.hupu.com/185970.html"	2007	4	19	"ulian"
"11117"	"季后赛第一轮实力对比――掘金VS马刺"	"http//bbs.hupu.com/187280.html"	2007	4	22	"lengxuezhu"
"11118"	"Josh Boone---爱我还是恨我"	"http//bbs.hupu.com/187360.html"	2007	4	23	"guiji422"
"11119"	"季末大盘点系列――萨克拉门托国王队"	"http//bbs.hupu.com/186736.html"	2007	4	21	"kingrong"
"11120"	"欧洲新秀报道: Marc Gasol――跨越期待"	"http//bbs.hupu.com/187236.html"	2007	4	22	"gene1983"
"11121"	"季后赛5大看点"	"http//bbs.hupu.com/186592.html"	2007	4	20	"hongkai"
"11122"	"从Celtics的骄傲到Celtics的耻辱……"	"http//bbs.hupu.com/186776.html"	2007	4	21	"春日露魅王"
"11123"	"NBA球队季末大盘点――洛山矶湖人"	"http//bbs.hupu.com/186193.html"	2007	4	19	"guiji422"
"11124"	"【翻译团】【SI】07西部季后赛预测之马刺VS掘金"	"http//bbs.hupu.com/186942.html"	2007	4	21	"cross-over"
"11125"	"【翻译团】【SI】07东部季后赛预测之活塞VS魔术"	"http//bbs.hupu.com/186874.html"	2007	4	21	"cross-over"
"11126"	" 胜算是什么？季后赛胜机逐队分析"	"http//bbs.hupu.com/186853.html"	2007	4	21	"dazzle"
"11127"	"【翻译团】【SI】07东部季后赛预测之骑士VS奇才"	"http//bbs.hupu.com/186842.html"	2007	4	21	"cross-over"
"11128"	"Greg Oden成为状元的五大原因"	"http//bbs.hupu.com/186664.html"	2007	4	21	"podplayboy100"
"11129"	"季后赛预测:悬念迭起的第一轮"	"http//bbs.hupu.com/186749.html"	2007	4	21	"又粗又大"
"11130"	"季末大盘点系列――奥兰多魔术队"	"http//bbs.hupu.com/185805.html"	2007	4	19	"guiji422"
"11131"	"季末大盘点系列――西雅图超音速队：我们的未来不是梦"	"http//bbs.hupu.com/186551.html"	2007	4	20	"gene1983"
"11132"	"季末大盘点系列――新奥尔良/俄克拉荷马黄蜂队"	"http//bbs.hupu.com/186767.html"	2007	4	21	"Truth34"
"11133"	"季末大盘点系列――孟菲斯灰熊队"	"http//bbs.hupu.com/186250.html"	2007	4	20	"guiji422"
"11134"	"点/对点：Randolph在交易中?"	"http//bbs.hupu.com/186726.html"	2007	4	21	"luckilylyy"
"11135"	"最佳防守阵容之争"	"http//bbs.hupu.com/186591.html"	2007	4	20	"wenkaiqiang"
"11136"	"季末大盘点系列――明尼苏达森林狼队"	"http//bbs.hupu.com/186623.html"	2007	4	21	"wczlwczl"
"11137"	"季末大盘点系列――圣安东尼奥马刺队"	"http//bbs.hupu.com/186001.html"	2007	4	19	"violaina"
"11138"	"季末大盘点――密尔沃基雄鹿队"	"http//bbs.hupu.com/186360.html"	2007	4	20	"vangrady"
"11139"	"季末大盘点系列――金州勇士队"	"http//bbs.hupu.com/186364.html"	2007	4	20	"lengxuezhu"
"11140"	"季末大盘点系列――达拉斯小牛队"	"http//bbs.hupu.com/186107.html"	2007	4	19	"伪翻"
"11141"	"和Chad Ford聊天------季后赛|选秀预测"	"http//bbs.hupu.com/186326.html"	2007	4	20	"van-x"
"11142"	"季末大盘点――夏洛特山猫队"	"http//bbs.hupu.com/186300.html"	2007	4	20	"受伤的兔子"
"11143"	"公牛不怵热火"	"http//bbs.hupu.com/186434.html"	2007	4	20	"伪翻"
"11144"	"季末大盘点――纽约尼克斯队"	"http//bbs.hupu.com/185625.html"	2007	4	18	"费根"
"11145"	"Arron Afflalo访谈：“会当临绝顶，一览众山小”"	"http//bbs.hupu.com/185198.html"	2007	4	17	"lengxuezhu"
"11146"	"Wallace 盛赞教练组"	"http//bbs.hupu.com/186430.html"	2007	4	20	"伪翻"
"11147"	"季末大盘点系列――亚特兰大鹰队"	"http//bbs.hupu.com/186345.html"	2007	4	20	"skyghost"
"11148"	"选择经纪人 驾驭选秀路"	"http//bbs.hupu.com/186325.html"	2007	4	20	"gene1983"
"11149"	"季末大盘点系列――休斯顿火箭队"	"http//bbs.hupu.com/185824.html"	2007	4	19	"lengxuezhu"
"11150"	"【C计划】Kevin Durant参加国家队"	"http//bbs.hupu.com/186149.html"	2007	4	19	"cotton"
"11151"	"季末大盘点系列――芝加哥公牛队"	"http//bbs.hupu.com/186076.html"	2007	4	19	"伪翻"
"11152"	"季末大盘点系列――华盛顿奇才队"	"http//bbs.hupu.com/185795.html"	2007	4	19	"guiji422"
"11153"	"季末大盘点系列：凤凰城太阳----献给我挚爱的太阳"	"http//bbs.hupu.com/186202.html"	2007	4	19	"小魔ct"
"11154"	"季末大盘点系列－－波特兰开拓者队"	"http//bbs.hupu.com/186191.html"	2007	4	19	"POR"
"11155"	"NBA球队季末盘点――犹他爵士队"	"http//bbs.hupu.com/186181.html"	2007	4	19	"wczlwczl"
"11156"	"赛季大盘点---印地安那步行者"	"http//bbs.hupu.com/186086.html"	2007	4	19	"lovereggie31"
"11157"	"季末大盘点系列――凯尔特人队"	"http//bbs.hupu.com/185940.html"	2007	4	19	"拙非咄"
"11158"	"季末大盘点系列――丹佛掘金队"	"http//bbs.hupu.com/185981.html"	2007	4	19	"JKid"
"11159"	"赛季大盘点系列---洛杉机快船队"	"http//bbs.hupu.com/185890.html"	2007	4	19	"lovereggie31"
"11160"	"季末大盘点系列――底特律活塞队"	"http//bbs.hupu.com/185883.html"	2007	4	19	"Dan_te"
"11161"	"对话John Hollinger----呆子和裁判的故事，公牛的排位"	"http//bbs.hupu.com/185889.html"	2007	4	19	"john康斯坦丁"
"11162"	"季末大盘点系列――多伦多猛龙队"	"http//bbs.hupu.com/185801.html"	2007	4	19	"zenmaster"
"11163"	"季末大盘点系列――迈阿密热火队"	"http//bbs.hupu.com/185764.html"	2007	4	18	"wczlwczl"
"11164"	"【翻译团】森林狼Bracey Wright"	"http//bbs.hupu.com/185723.html"	2007	4	18	"zhangwan332"
"11165"	"对话David Stern"	"http//bbs.hupu.com/185686.html"	2007	4	18	"violaina"
"11166"	"Net gain possible in seedings"	"http//bbs.hupu.com/185628.html"	2007	4	18	"Gulgao"
"11167"	"NBA球队季末大盘点――新泽西网队"	"http//bbs.hupu.com/185631.html"	2007	4	18	"JKid"
"11168"	"季末盘点之克里夫兰骑士队"	"http//bbs.hupu.com/185647.html"	2007	4	18	"cotton"
"11169"	"完人穆大叔"	"http//bbs.hupu.com/185618.html"	2007	4	18	"费根"
"11170"	"罗伊逐渐成为开拓者的代表"	"http//bbs.hupu.com/185642.html"	2007	4	18	"GoRipCity"
"11171"	"对话Ainge: 老板亲上阵 谈队伍过去现在和将来"	"http//bbs.hupu.com/185627.html"	2007	4	18	"伪翻"
"11172"	"联盟会对裁判克劳福德鸣哨吗？（TD的怨念和联盟的逆袭）"	"http//bbs.hupu.com/185576.html"	2007	4	18	"Dan_te"
"11173"	"NBA裁判做主？"	"http//bbs.hupu.com/185431.html"	2007	4	18	"elgin1234"
"11174"	"KG 会留下什么？"	"http//bbs.hupu.com/185423.html"	2007	4	18	"guiji422"
"11175"	" 不靠谱的O.J. Mayo时代"	"http//bbs.hupu.com/185404.html"	2007	4	17	"wczlwczl"
"11176"	"07赛季悲喜录"	"http//bbs.hupu.com/185369.html"	2007	4	17	"elgin1234"
"11177"	"KG谈输球，AI和未来"	"http//bbs.hupu.com/185389.html"	2007	4	17	"guiji422"
"11178"	"【翻译团】【E计划】动态进攻系列之七：其他进攻战术模式"	"http//bbs.hupu.com/185171.html"	2007	4	17	"尤点呆"
"11179"	"一周十诫（一切见分晓，摆烂的摆烂，选秀是拯救鱼腩球队的上帝）"	"http//bbs.hupu.com/185268.html"	2007	4	17	"leonaloo"
"11180"	"对话David Thorpe"	"http//bbs.hupu.com/185253.html"	2007	4	17	"john康斯坦丁"
"11181"	"天使洛城故事: KOBE和Cassell为季后赛名额而战"	"http//bbs.hupu.com/185286.html"	2007	4	17	"细细体味我"
"11182"	"Theo Ratliff 访谈（凯尔特人区）"	"http//bbs.hupu.com/185033.html"	2007	4	16	"伪翻"
"11183"	"开拓者: 分析Sergio的防守"	"http//bbs.hupu.com/185287.html"	2007	4	17	"luckilylyy"
"11184"	" 周末号外：常规赛奖项花落谁家？"	"http//bbs.hupu.com/184934.html"	2007	4	16	"蜡笔小溪"
"11185"	"主教练的忠诚问题和佛罗里达大学全透视"	"http//bbs.hupu.com/185209.html"	2007	4	17	"Gulgao"
"11186"	" Roy Hibbert（照片，视频，球探报告，选秀前景讨论）"	"http//bbs.hupu.com/182744.html"	2007	4	9	"lengxuezhu"
"11187"	"风水逆转――Mitchell注视着猛龙冉冉升起"	"http//bbs.hupu.com/185035.html"	2007	4	16	"春日露魅王"
"11188"	"Duncan被驱逐出场啦-不是开玩笑呦"	"http//bbs.hupu.com/185050.html"	2007	4	17	"hongkai"
"11189"	"球员离校，北卡得利"	"http//bbs.hupu.com/184485.html"	2007	4	15	"3allen4"
"11190"	"Sergio Magnifico：神奇小子(2)"	"http//bbs.hupu.com/184480.html"	2007	4	15	"ALLSUNDAY"
"11191"	"Shawn Marion：看不见的人"	"http//bbs.hupu.com/184693.html"	2007	4	15	"nanio"
"11192"	"Hoop Summit故事"	"http//bbs.hupu.com/184725.html"	2007	4	15	"john康斯坦丁"
"11193"	"“姚”进化"	"http//bbs.hupu.com/184358.html"	2007	4	14	"elgin1234"
"11194"	"NBA球鞋之明星争夺战"	"http//bbs.hupu.com/184403.html"	2007	4	15	"podplayboy100"
"11195"	"今日热火――大心脏的闪电回来了  季后赛卡帅哥首发？ 热火夺冠？"	"http//bbs.hupu.com/184335.html"	2007	4	14	"wczlwczl"
"11196"	"防守观察&罕见组合狂胜Sonics"	"http//bbs.hupu.com/183993.html"	2007	4	13	"春日露魅王"
"11197"	"俄亥俄州大可能会康奥皆失"	"http//bbs.hupu.com/183989.html"	2007	4	13	"JKid"
"11198"	"Nocioni甘做配角 静待全面恢复"	"http//bbs.hupu.com/184219.html"	2007	4	14	"伪翻"
"11199"	"选秀，还是不选秀？这是个问题！"	"http//bbs.hupu.com/184185.html"	2007	4	14	"guiji422"
"11200"	"【翻译团】【E计划】动态进攻系列之五：“90”系列"	"http//bbs.hupu.com/183874.html"	2007	4	13	"尤点呆"
"11201"	"猛龙重生，诸神退位"	"http//bbs.hupu.com/184070.html"	2007	4	13	"Gulgao"
"11202"	"对话John Hollinger"	"http//bbs.hupu.com/183934.html"	2007	4	13	"john康斯坦丁"
"11203"	"『翻译团』Big Al希望成为凯尔特人复兴的中坚"	"http//bbs.hupu.com/183754.html"	2007	4	13	"DougC"
"11204"	"智慧的种子，已悄然生根"	"http//bbs.hupu.com/184052.html"	2007	4	13	"Dan_te"
"11205"	"乐透球队之心愿"	"http//bbs.hupu.com/184009.html"	2007	4	13	"nanio"
"11206"	"对话Marc Stein"	"http//bbs.hupu.com/183811.html"	2007	4	13	"john康斯坦丁"
"11207"	"2007 Nike巅峰篮球赛球员探营"	"http//bbs.hupu.com/182859.html"	2007	4	10	"lengxuezhu"
"11208"	"See Or Be Seen?"	"http//bbs.hupu.com/183769.html"	2007	4	13	"Gulgao"
"11209"	"Kansas 正在等待 Rush的决定"	"http//bbs.hupu.com/183744.html"	2007	4	13	"guiji422"
"11210"	"选秀分析：Afflalo, Hardin, Bright"	"http//bbs.hupu.com/183507.html"	2007	4	12	"Gulgao"
"11211"	"流水不腐,户枢不蠹"	"http//bbs.hupu.com/183483.html"	2007	4	12	"elgin1234"
"11212"	"你爱网队的第一千零一个理由…………"	"http//bbs.hupu.com/183733.html"	2007	4	13	"guiji422"
"11213"	"【翻译团】【E计划】动态进攻系列之四：3-2站位的“高低位”战术"	"http//bbs.hupu.com/183543.html"	2007	4	12	"尤点呆"
"11214"	"Roundball Classic训练日:第二天"	"http//bbs.hupu.com/182548.html"	2007	4	9	"VITO・CORLEON"
"11215"	"今日热火――热火奋力夺下分区冠军 赛后小结 莱利坚信热火季后赛发飙"	"http//bbs.hupu.com/183684.html"	2007	4	12	"wczlwczl"
"11216"	"Wright已经来了,Oden和Durant还会远..........吗?"	"http//bbs.hupu.com/183678.html"	2007	4	12	"nanio"
"11217"	"Arron Afflalo选择参加选秀"	"http//bbs.hupu.com/183470.html"	2007	4	12	"Gulgao"
"11218"	"Joel Freeland：缺乏比赛的英国希望之星如何厚积薄发"	"http//bbs.hupu.com/183449.html"	2007	4	12	"Gulgao"
"11219"	"【翻译团】【E计划】动态进攻系列之二：3-2落位的选择"	"http//bbs.hupu.com/183367.html"	2007	4	11	"尤点呆"
"11220"	"【翻译团】【E计划】动态进攻系列之三：3-2进攻的其他战术配合"	"http//bbs.hupu.com/183371.html"	2007	4	11	"尤点呆"
"11221"	"帕克的专辑在巴黎卖得咋样？"	"http//bbs.hupu.com/183423.html"	2007	4	12	"elgin1234"
"11222"	"凯文.杜兰特当选状元秀的五大理由"	"http//bbs.hupu.com/183414.html"	2007	4	12	"VITO・CORLEON"
"11223"	"稀世陈酿－纳什"	"http//bbs.hupu.com/182554.html"	2007	4	9	"hongkai"
"11224"	"无时效性战报：七战士与Kevinn"	"http//bbs.hupu.com/183250.html"	2007	4	11	"wczlwczl"
"11225"	"掘金昂首6连胜"	"http//bbs.hupu.com/183243.html"	2007	4	11	"Mario"
"11226"	"这个杀手不太冷  The quiet assassin---记比利-耐特"	"http//bbs.hupu.com/183127.html"	2007	4	11	"elgin1234"
"11227"	"选秀观察――Chad Ford谈普茨茅斯选秀训练营和NIKE颠峰球会"	"http//bbs.hupu.com/183100.html"	2007	4	11	"guiji422"
"11228"	"六处器官决定总冠军"	"http//bbs.hupu.com/183071.html"	2007	4	10	"elgin1234"
"11229"	"Andrei，你到底怎么了？"	"http//bbs.hupu.com/183083.html"	2007	4	10	"iaiak"
"11230"	"摆烂大战和八卦消息"	"http//bbs.hupu.com/182431.html"	2007	4	9	"john康斯坦丁"
"11231"	"今日热火――闪电不畏对抗 Doleac的弟弟上演黑夜坠落 赛后小结"	"http//bbs.hupu.com/182770.html"	2007	4	10	"wczlwczl"
"11232"	"NIKE颠峰球会：USA周四的训练"	"http//bbs.hupu.com/182769.html"	2007	4	10	"guiji422"
"11233"	" 一石激起千层浪---谈Huggins的离开"	"http//bbs.hupu.com/182768.html"	2007	4	10	"guiji422"
"11234"	"Steve Nash的《花花公子》访谈摘录及感想"	"http//bbs.hupu.com/182615.html"	2007	4	9	"nanio"
"11235"	"Chris & Capper问答（2007年4月6日）"	"http//bbs.hupu.com/182596.html"	2007	4	9	"uniquenew"
"11236"	"周末特刊 最大进步球员奖的最佳选择"	"http//bbs.hupu.com/182396.html"	2007	4	8	"hongkai"
"11237"	"佛罗里达大学两连冠的壮举足可载入史册"	"http//bbs.hupu.com/181943.html"	2007	4	7	"天X蓝"
"11238"	"你闻所未闻的最棒的篮球少年"	"http//bbs.hupu.com/182465.html"	2007	4	9	"Gulgao"
"11239"	"2006-07 赛季全面进步队(季中版）"	"http//bbs.hupu.com/181417.html"	2007	4	6	"lengxuezhu"
"11240"	"小人物进篮和弱手终结者"	"http//bbs.hupu.com/182331.html"	2007	4	8	"Mario"
"11241"	"如果NCAA要扩军,那么就...看这里看这里看这里~"	"http//bbs.hupu.com/182374.html"	2007	4	8	"JKIDD"
"11242"	"今日热火――争取主场优势的路途上不可有丝毫懈怠 赛后小结 你不知道的卡帅哥"	"http//bbs.hupu.com/182394.html"	2007	4	8	"wczlwczl"
"11243"	"关于07 Nile Hoop Summit,他们有话和你说"	"http//bbs.hupu.com/182323.html"	2007	4	8	"JKIDD"
"11244"	"太阳季后赛赛程无责任yy"	"http//bbs.hupu.com/179071.html"	2007	3	30	"渡渡鱼"
"11245"	"【NY Times】先声夺人：高中明星O.J. Mayo推动U.S.C."	"http//bbs.hupu.com/182134.html"	2007	4	8	"cross-over"
"11246"	"Billy Gillispie成为Kentucky大学新教练"	"http//bbs.hupu.com/182132.html"	2007	4	8	"nanio"
"11247"	"Donovan的“不”让野猫队球迷无奈了"	"http//bbs.hupu.com/181924.html"	2007	4	7	"JKid"
"11248"	"选秀观察之Final Four"	"http//bbs.hupu.com/182126.html"	2007	4	7	"TmacToChuck"
"11249"	"马刺何以让太阳落山?"	"http//bbs.hupu.com/182006.html"	2007	4	7	"JKIDD"
"11250"	"Sloan女王与七个小高人"	"http//bbs.hupu.com/182030.html"	2007	4	7	"iaiak"
"11251"	"普斯茅斯邀请赛赛前观察"	"http//bbs.hupu.com/181948.html"	2007	4	7	"Truth34"
"11252"	"NCAA锦标赛：NBA选秀潜力股之决赛篇"	"http//bbs.hupu.com/181739.html"	2007	4	6	"john康斯坦丁"
"11253"	"【C计划】期待最终四强的重演（新赛季TOP25预测）"	"http//bbs.hupu.com/181781.html"	2007	4	7	"cross-over"
"11254"	"小结华丽的一天"	"http//bbs.hupu.com/181769.html"	2007	4	7	"guiji422"
"11255"	"佛罗里达大学的鳄鱼们能爬多高？"	"http//bbs.hupu.com/181745.html"	2007	4	6	"MingUnited"
"11256"	"Bob Huggins的离开使Kansas State大失所望"	"http//bbs.hupu.com/181787.html"	2007	4	7	"guiji422"
"11257"	"Basketball Motion Offense档切配合之一"	"http//bbs.hupu.com/181704.html"	2007	4	6	"尤点呆"
"11258"	"NCAA锦标赛：NBA选秀潜力股之决赛篇"	"http//bbs.hupu.com/181740.html"	2007	4	6	"john康斯坦丁"
"11259"	"NCAA，谁是受益者？球员？学校？或者都不是。"	"http//bbs.hupu.com/180944.html"	2007	4	4	"细细体味我"
"11260"	"今日热火――热火锁定季后赛  神算子为轮换阵容伤透脑筋"	"http//bbs.hupu.com/181719.html"	2007	4	6	"wczlwczl"
"11261"	"国家队－小皇帝惹恼Colangelo"	"http//bbs.hupu.com/181624.html"	2007	4	6	"hongkai"
"11262"	"Greg Oden:射出NO.1的子弹"	"http//bbs.hupu.com/181531.html"	2007	4	6	"春日露魅王"
"11263"	"来信必复：4月3日Dave D’Alessandro的球迷信箱"	"http//bbs.hupu.com/181492.html"	2007	4	6	"nanio"
"11264"	"NBA scouts see world's best at Nike Hoop Summit"	"http//bbs.hupu.com/181384.html"	2007	4	6	"Gulgao"
"11265"	"佛罗里达大学大三四人组齐心参选"	"http//bbs.hupu.com/181447.html"	2007	4	6	"uniquenew"
"11266"	"［翻译团］哪匹是最闪亮的黑马？"	"http//bbs.hupu.com/181420.html"	2007	4	6	"hongkai"
"11267"	"Celtics “神勇”如去年的 Wolves"	"http//bbs.hupu.com/181354.html"	2007	4	5	"guiji422"
"11268"	"最佳新秀喜获贵子 幸福罗伊被尿一身"	"http//bbs.hupu.com/181312.html"	2007	4	5	"GoRipCity"
"11269"	"与David Thorpe聊NBA"	"http//bbs.hupu.com/181252.html"	2007	4	5	"uniquenew"
"11270"	"盘点国际球员：Teodosic顺利接班"	"http//bbs.hupu.com/181291.html"	2007	4	5	"nanio"
"11271"	"Tony Answers（4月2日 3月26日）"	"http//bbs.hupu.com/181277.html"	2007	4	5	"wczlwczl"
"11272"	"牛群向着第二名奋力奔跑"	"http//bbs.hupu.com/181234.html"	2007	4	5	"JKid"
"11273"	" 全美天才高中生 O.J. Mayo 访谈"	"http//bbs.hupu.com/181079.html"	2007	4	5	"细细体味我"
"11274"	"Oden No.1(这篇好像比较适合NCAA那里，还是麻烦斑竹)"	"http//bbs.hupu.com/180980.html"	2007	4	4	"rorols"
"11275"	"湖人的杰克逊，UNC的威廉姆斯荣登名人堂"	"http//bbs.hupu.com/180990.html"	2007	4	4	"john康斯坦丁"
"11276"	"狼王的心声：关于输球，AI和前程"	"http//bbs.hupu.com/181044.html"	2007	4	5	"elgin1234"
"11277"	"年度最佳教练花落谁家？"	"http//bbs.hupu.com/180898.html"	2007	4	4	"john康斯坦丁"
"11278"	"寻找大帝Oden(大家一起来鞭尸!)"	"http//bbs.hupu.com/180850.html"	2007	4	4	"nanio"
"11279"	"鳄鱼出奇制胜"	"http//bbs.hupu.com/180763.html"	2007	4	4	"Gulgao"
"11280"	"名誉与仇恨的分界线（这篇应该是转NBA区的吧，讲名人堂的，麻烦斑竹了）"	"http//bbs.hupu.com/180976.html"	2007	4	4	"rorols"
"11281"	"【翻译团】【ESPN】王者归来：LeBron重返MVP行列"	"http//bbs.hupu.com/181042.html"	2007	4	5	"cross-over"
"11282"	"疯狂三月里真正的胜利者和失败者"	"http//bbs.hupu.com/181029.html"	2007	4	5	"TmacToChuck"
"11283"	"历史重现？"	"http//bbs.hupu.com/178732.html"	2007	3	29	"费根"
"11284"	" 萨姆.米切尔会得到奖励吗?"	"http//bbs.hupu.com/180834.html"	2007	4	4	"bader"
"11285"	"Corey Brewer，不仅仅是球场上的MOP"	"http//bbs.hupu.com/180630.html"	2007	4	3	"JKid"
"11286"	"Arron Afflalo，你会回到UCLA向全国冠军发起第三波冲击么？"	"http//bbs.hupu.com/180534.html"	2007	4	3	"Gulgao"
"11287"	"关于星期六的四强赛你所有应该知道的"	"http//bbs.hupu.com/180549.html"	2007	4	3	"bader"
"11288"	"Joakim Noah，NCAA联盟最好的团队合作球员！"	"http//bbs.hupu.com/180580.html"	2007	4	3	"细细体味我"
"11289"	"林德罗.巴博萨粉丝如云"	"http//bbs.hupu.com/180672.html"	2007	4	3	"john康斯坦丁"
"11290"	"托马斯、希尔，要怪就怪自己吧"	"http//bbs.hupu.com/180688.html"	2007	4	3	"john康斯坦丁"
"11291"	"冠军战之比赛分析"	"http//bbs.hupu.com/180690.html"	2007	4	3	"TmacToChuck"
"11292"	"NBA需要自己的名人堂"	"http//bbs.hupu.com/180515.html"	2007	4	3	"JKid"
"11293"	"访问录：juan Calos Navarro(纳瓦罗同学)"	"http//bbs.hupu.com/179960.html"	2007	4	1	"大笨猫"
"11294"	"〔ESPN〕考察报告: 谁拥有NBA最好的垫步和假动作技术"	"http//bbs.hupu.com/180300.html"	2007	4	2	"bader"
"11295"	"打开这叫Horford的包裹,里面有你要的一切"	"http//bbs.hupu.com/180200.html"	2007	4	2	"JKIDD"
"11296"	" NCAA锦标赛决赛展望!! Ohio St-Florida Preview!"	"http//bbs.hupu.com/180130.html"	2007	4	2	"细细体味我"
"11297"	" 健康的Oden，更多的经验能缩短和Florida的差距吗?"	"http//bbs.hupu.com/180186.html"	2007	4	2	"细细体味我"
"11298"	" 选秀观察：易建联新篇"	"http//bbs.hupu.com/180324.html"	2007	4	2	"大笨猫"
"11299"	"【翻译团】NBA最烂合同25强"	"http//bbs.hupu.com/180133.html"	2007	4	2	"尤点呆"
"11300"	"3月20日－4月1日更新（斑竹转爵士区吧，THX）"	"http//bbs.hupu.com/180163.html"	2007	4	2	"rorols"
"11301"	" 神兽之辩论会"	"http//bbs.hupu.com/180237.html"	2007	4	2	"ALLSUNDAY"
"11302"	"普理查德(Pritchard)晋升－－昔日松鸦鹰飞速升空，成为开拓者队总经理"	"http//bbs.hupu.com/180372.html"	2007	4	2	"GoRipCity"
"11303"	"别拿年轻当借口！"	"http//bbs.hupu.com/180403.html"	2007	4	3	"nanio"
"11304"	"凤凰城涅磐"	"http//bbs.hupu.com/180265.html"	2007	4	2	"JKid"
"11305"	"凤凰城报道：马良让金子也发不了光"	"http//bbs.hupu.com/179930.html"	2007	4	1	"JKid"
"11306"	"NIKE SB背后的男人"	"http//bbs.hupu.com/179906.html"	2007	4	1	"张文远"
"11307"	"公牛的“囚徒困境”：老五要比老二好"	"http//bbs.hupu.com/179928.html"	2007	4	1	"antareszw"
"11308"	"Green迷失Georgetown"	"http//bbs.hupu.com/179943.html"	2007	4	1	"Truth34"
"11309"	"今非昔比－Diaw，Carter在最令人失望球员排行榜占熬头"	"http//bbs.hupu.com/179729.html"	2007	4	1	"hongkai"
"11310"	"挺身而出是Conley"	"http//bbs.hupu.com/179919.html"	2007	4	1	"godsend"
"11311"	"咋输了泥？"	"http//bbs.hupu.com/179910.html"	2007	4	1	"antareszw"
"11312"	"公牛成为历史最佳球队的十大理由"	"http//bbs.hupu.com/178733.html"	2007	3	29	"费根"
"11313"	"【翻译团】2007麦当劳全美高中明星赛：球员分析"	"http//bbs.hupu.com/179853.html"	2007	4	1	"尤点呆"
"11314"	"太阳小牛精彩对决---数据分析强帖"	"http//bbs.hupu.com/179501.html"	2007	3	31	"john康斯坦丁"
"11315"	"你说你的豪言壮语，我抢我的头条新闻"	"http//bbs.hupu.com/179555.html"	2007	3	31	"cross-over"
"11316"	"Kyle Visser（照片，视频，球探报告，选秀前景讨论）"	"http//bbs.hupu.com/179566.html"	2007	3	31	"luckilylyy"
"11317"	"欧洲双雄的PK――Marc Gasol vs. Tiago Splitter"	"http//bbs.hupu.com/179507.html"	2007	3	31	"starone1216"
"11318"	" 聆听狼队老球员Richardson对现在球队的评论"	"http//bbs.hupu.com/179311.html"	2007	3	30	"guiji422"
"11319"	"对话Chad Ford"	"http//bbs.hupu.com/179387.html"	2007	3	31	"john康斯坦丁"
"11320"	"NCAA锦标赛半决赛对阵展望：佛罗里达Vs加州大洛杉矶分校"	"http//bbs.hupu.com/178486.html"	2007	3	28	"BonziWells"
"11321"	" Marc Iavaroni : 准备好了他的晋升"	"http//bbs.hupu.com/179103.html"	2007	3	30	"bader"
"11322"	" 麦当劳高中明星赛神圣后卫三人组！Rose, Mayo, and Gordon！"	"http//bbs.hupu.com/179107.html"	2007	3	30	"细细体味我"
"11323"	"麦当劳全美高中明星赛训练日：第三天"	"http//bbs.hupu.com/179024.html"	2007	3	30	"cctnt023"
"11324"	"麦当劳全美高中明星赛训练日：第二天"	"http//bbs.hupu.com/179191.html"	2007	3	30	"john康斯坦丁"
"11325"	"Draft: Who's hot and not"	"http//bbs.hupu.com/179246.html"	2007	3	30	"podplayboy100"
"11326"	"速贷体育馆不凡的一夜"	"http//bbs.hupu.com/179273.html"	2007	3	30	"bader"
"11327"	"NBA最物有所值的25笔合同"	"http//bbs.hupu.com/179114.html"	2007	3	30	"uniquenew"
"11328"	"Wooden：2007年的小熊防守更好（外一篇）"	"http//bbs.hupu.com/179166.html"	2007	3	30	"wczlwczl"
"11329"	"和John Hollinger调侃NBA"	"http//bbs.hupu.com/178215.html"	2007	3	27	"lengxuezhu"
"11330"	"卓尔不群，教练中的F4"	"http//bbs.hupu.com/178629.html"	2007	3	28	"JKid"
"11331"	" AJ22测评"	"http//bbs.hupu.com/178624.html"	2007	3	28	"guiji422"
"11332"	"Colangelo的选择"	"http//bbs.hupu.com/178855.html"	2007	3	29	"春日露魅王"
"11333"	"此番Final Four皆强队"	"http//bbs.hupu.com/178691.html"	2007	3	29	"wczlwczl"
"11334"	"视若无睹――Bruins对Gators只是历史"	"http//bbs.hupu.com/178569.html"	2007	3	28	"MingUnited"
"11335"	"Randy Foye: 饥渴与谦逊共存"	"http//bbs.hupu.com/178502.html"	2007	3	28	"fredxjx"
"11336"	"细说东部四队(尼克、魔术、步行者、网)"	"http//bbs.hupu.com/178409.html"	2007	3	28	"费根"
"11337"	"Oden和Conley正视选秀！"	"http//bbs.hupu.com/178600.html"	2007	3	28	"podplayboy100"
"11338"	"两套战术才是王道！奥登。"	"http//bbs.hupu.com/178525.html"	2007	3	28	"细细体味我"
"11339"	"前程几何――NCAA球员观察"	"http//bbs.hupu.com/178531.html"	2007	3	28	"MingUnited"
"11340"	"NCAA锦标赛半决赛对阵展望：俄亥俄州大Vs乔治敦大学"	"http//bbs.hupu.com/178402.html"	2007	3	28	"BonziWells"
"11341"	"【翻译团】麦当劳全美高中明星赛训练日：第一天"	"http//bbs.hupu.com/177989.html"	2007	3	26	"尤点呆"
